,yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,DivWin,WCWin,LgWin,WSWin,R,AB,H,X2B,X3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,salary,RBI,GIDP,IBB,TB,SLG,OBP,OPS,WHIP,BABIP,RC,X1B,uBB,wOBA
140,2004,NL,NYN,NYM,E,4,162,81,71,91,N,N,N,N,684,5532,1376,289,20,185,512,1159,107,23,61,34,731,658,4.09,2,6,31,4347,1452,156,592,977,137,144,0.978,New York Mets,Shea Stadium,2318951,99,99,NYM,NYN,NYN,96660970,658,129,54,2260,0.408532176,0.317478417,0.726010593,1.410628019,0.282093794,705.9695566,882,458,0.317641742
141,2004,AL,OAK,OAK,W,2,162,81,91,71,N,N,N,N,793,5728,1545,336,15,189,608,1061,47,22,55,43,742,682,4.17,10,8,35,4414,1466,164,544,1034,91,172,0.986,Oakland Athletics,Network Associates Coliseum,2201516,99,98,OAK,OAK,OAK,59425667,752,142,40,2478,0.432611732,0.343176873,0.775788605,1.366107839,0.299933643,842.0350379,1005,568,0.339989052
142,2004,NL,PHI,PHI,E,2,162,81,86,76,N,N,N,N,840,5643,1505,303,23,215,645,1133,100,27,58,46,781,724,4.45,4,5,43,4388,1488,214,502,1070,81,142,0.987,Philadelphia Phillies,Citizens Bank Park,3250092,105,104,PHI,PHI,PHI,92919167,802,123,60,2499,0.442849548,0.34543179,0.788281338,1.360528715,0.297166551,854.4608779,964,585,0.343799747
143,2004,NL,PIT,PIT,C,5,161,80,72,89,N,N,N,N,680,5483,1428,267,39,142,415,1066,63,40,95,42,744,680,4.29,3,8,46,4284,1451,149,576,1079,103,189,0.983,Pittsburgh Pirates,PNC Park,1580031,99,100,PIT,PIT,PIT,32227929,648,117,33,2199,0.401057815,0.321126761,0.722184576,1.419467787,0.297892055,687.1408952,980,382,0.317335888
144,2004,NL,SDN,SDP,W,3,162,81,87,75,N,N,N,N,768,5573,1521,304,32,139,566,910,52,25,56,66,705,645,4.03,3,8,44,4323,1460,184,422,1079,108,146,0.982,San Diego Padres,Petco Park,3016752,90,90,SDP,SDN,SDN,55384833,722,128,45,2306,0.413780729,0.342277591,0.75605832,1.306037474,0.301089325,783.9423359,1046,521,0.33149453
145,2004,AL,SEA,SEA,W,4,162,82,63,99,N,N,N,N,698,5722,1544,276,20,136,492,1058,110,42,54,48,823,772,4.76,7,7,28,4378,1498,212,575,1036,103,140,0.983,Seattle Mariners,Safeco Field,2940731,97,98,SEA,SEA,SEA,81515834,658,131,49,2268,0.396364907,0.330905636,0.727270544,1.420511649,0.307692308,743.1039588,1112,443,0.319570768
146,2004,NL,SFN,SFG,W,2,162,82,91,71,N,N,N,N,850,5546,1500,314,33,183,705,874,43,23,72,51,770,695,4.29,8,8,46,4371,1481,161,548,1020,101,153,0.984,San Francisco Giants,SBC Park,3256854,101,101,SFG,SFN,SFN,82019166,805,142,153,2429,0.437973314,0.357232507,0.795205821,1.392587509,0.290088106,856.8141097,970,552,0.342800193
147,2004,NL,SLN,STL,C,1,162,81,105,57,Y,N,Y,N,855,5555,1544,319,24,214,548,1085,111,47,51,70,659,605,3.75,4,12,57,4361,1378,169,440,1041,97,154,0.985,St. Louis Cardinals,Busch Stadium II,3048427,100,99,STL,SLN,SLN,83228333,817,121,64,2553,0.459585959,0.344312339,0.803898298,1.250630589,0.307443366,875.1230542,987,484,0.347811688
148,2004,AL,TBA,TBD,E,4,161,80,70,91,N,N,N,N,714,5483,1416,278,46,145,469,944,132,42,55,56,842,757,4.81,3,5,35,4251,1459,192,580,923,119,139,0.98,Tampa Bay Devil Rays,Tropicana Field,1274911,96,98,TBD,TBA,TBA,29556667,685,97,33,2221,0.405070217,0.31997361,0.725043827,1.43895554,0.285617978,703.391297,947,436,0.317636816
149,2004,AL,TEX,TEX,W,3,162,81,89,73,N,N,N,N,860,5615,1492,323,34,227,500,1099,69,36,61,57,794,724,4.53,5,9,52,4319,1536,182,547,979,117,152,0.981,Texas Rangers,The Ballpark at Arlington,2513685,108,109,TEX,TEX,TEX,55050417,825,91,41,2564,0.456634016,0.329375902,0.786009918,1.4468627,0.29107225,835.2392478,908,459,0.340881783
150,2004,AL,TOR,TOR,E,5,161,81,67,94,N,N,N,N,719,5531,1438,290,34,145,513,1083,58,31,71,42,823,775,4.91,6,11,37,4263,1505,181,608,956,91,150,0.985,Toronto Blue Jays,Skydome,1900041,104,104,TOR,TOR,TOR,50017000,680,139,25,2231,0.403362864,0.328406692,0.731769555,1.486980999,0.297583429,720.1656188,969,488,0.322591324
151,2005,NL,ARI,ARI,W,2,162,81,77,85,N,N,N,N,696,5550,1419,291,27,191,606,1094,67,26,55,45,856,783,4.84,6,10,45,4369,1580,193,537,1038,94,159,0.985,Arizona Diamondbacks,Bank One Ballpark,2059424,103,105,ARI,ARI,ARI,62329166,670,132,51,2337,0.421081081,0.332480818,0.753561899,1.453650721,0.284918794,768.75,910,555,0.329872683
152,2005,NL,ATL,ATL,E,1,162,81,90,72,Y,N,N,N,769,5486,1453,308,37,184,534,1084,92,32,45,46,674,639,3.98,8,12,38,4331,1487,145,520,929,86,170,0.986,Atlanta Braves,Turner Field,2521167,101,100,ATL,ATL,ATL,86457302,733,146,56,2387,0.435107546,0.332515137,0.767622683,1.390210113,0.29760788,787.8686047,924,478,0.333952106
153,2005,AL,BAL,BAL,E,4,162,81,74,88,N,N,N,N,729,5551,1492,296,27,189,447,902,83,37,54,42,800,724,4.56,2,9,38,4283,1458,180,580,1052,107,154,0.982,Baltimore Orioles,Oriole Park at Camden Yards,2624740,99,99,BAL,BAL,BAL,73914333,700,145,31,2409,0.43397586,0.327042993,0.761018853,1.427504086,0.289426921,778.7680894,980,416,0.332290945
154,2005,AL,BOS,BOS,E,2,162,81,95,67,N,Y,N,N,910,5626,1579,339,21,199,653,1044,45,12,47,63,805,752,4.74,6,8,38,4287,1550,164,440,959,109,135,0.982,Boston Red Sox,Fenway Park II,2847888,104,104,BOS,BOS,BOS,123505125,863,135,34,2557,0.454496978,0.35670684,0.811203818,1.392582225,0.310391363,908.938366,1020,619,0.354240755
155,2005,AL,CHA,CHW,C,1,162,81,99,63,Y,N,Y,Y,741,5529,1450,253,23,200,435,1002,137,67,79,49,645,592,3.61,9,10,54,4427,1392,167,459,1040,94,166,0.985,Chicago White Sox,U.S. Cellular Field,2342833,103,103,CHW,CHA,CHA,75178000,713,122,27,2349,0.424850787,0.32239002,0.747240806,1.254348317,0.285648995,742.4320926,974,408,0.327094806
156,2005,NL,CHN,CHC,C,4,162,81,79,83,N,N,N,N,703,5584,1506,323,23,194,419,920,65,39,50,37,714,671,4.19,8,10,39,4320,1357,186,576,1256,101,136,0.983,Chicago Cubs,Wrigley Field,3099992,104,104,CHC,CHN,CHN,87032933,674,131,49,2457,0.440007163,0.324302135,0.764309298,1.342361111,0.291102729,787.8935532,966,370,0.33204933
157,2005,NL,CIN,CIN,C,5,163,82,73,89,N,N,N,N,820,5565,1453,335,15,222,611,1303,72,23,62,39,889,820,5.15,2,1,31,4299,1657,219,492,955,104,133,0.983,Cincinnati Reds,Great American Ball Park,1943067,100,101,CIN,CIN,CIN,61892583,784,116,42,2484,0.446361186,0.33869683,0.785058016,1.499651082,0.301789654,830.1450777,881,569,0.342789094
158,2005,AL,CLE,CLE,C,2,162,81,93,69,N,N,N,N,790,5609,1522,337,30,207,503,1093,62,36,54,50,642,582,3.61,6,10,51,4358,1363,157,413,1050,106,156,0.983,Cleveland Indians,Jacobs Field,2013763,96,96,CLE,CLE,CLE,41502500,760,128,33,2540,0.452843644,0.334459459,0.787303104,1.222579165,0.301674696,841.5412304,948,470,0.342582889
159,2005,NL,COL,COL,W,5,162,81,67,95,N,N,N,N,740,5542,1477,280,34,150,509,1103,65,32,64,34,862,808,5.13,4,4,37,4256,1600,175,604,981,118,158,0.981,Colorado Rockies,Coors Field,1914389,112,113,COL,COL,COL,47839000,704,125,36,2275,0.410501624,0.333387543,0.743889167,1.553571429,0.306962757,746.678235,1013,473,0.327122526
160,2005,AL,DET,DET,C,4,162,81,71,91,N,N,N,N,723,5602,1521,283,45,168,384,1038,66,28,53,52,787,719,4.51,7,2,37,4307,1504,193,461,907,110,171,0.982,Detroit Tigers,Comerica Park,2024431,98,98,DET,DET,DET,69092000,678,137,24,2398,0.428061407,0.321457889,0.749519295,1.368702113,0.304181655,763.1456732,1025,360,0.327001813
161,2005,NL,FLO,FLA,E,3,162,81,83,79,N,N,N,N,717,5502,1499,306,32,128,512,918,96,38,67,50,732,666,4.16,14,15,42,4327,1459,116,563,1125,103,177,0.983,Florida Marlins,Dolphin Stadium,1852608,94,94,FLA,FLO,FLO,60408834,678,144,61,2253,0.409487459,0.33893329,0.748420749,1.401895077,0.304260985,753.3726305,1033,451,0.327522241
162,2005,NL,HOU,HOU,C,2,163,81,89,73,N,Y,Y,N,693,5462,1400,281,32,161,481,1037,115,44,72,42,609,563,3.51,6,11,45,4329,1336,155,440,1164,89,146,0.985,Houston Astros,Minute Maid Park,2804760,101,100,HOU,HOU,HOU,76779000,654,116,43,2228,0.407909191,0.32243685,0.730346041,1.230769231,0.28773804,705.1771832,926,438,0.320088128
163,2005,AL,KCA,KCR,C,5,162,81,56,106,N,N,N,N,701,5503,1445,289,34,126,424,1008,53,33,63,50,935,862,5.49,4,4,25,4240,1640,178,580,924,125,163,0.979,Kansas City Royals,Kauffman Stadium,1371181,99,101,KCR,KCA,KCA,36881000,653,139,23,2180,0.396147556,0.31986755,0.716015106,1.570754717,0.29848382,687.4337776,996,401,0.31497424
164,2005,AL,LAA,ANA,W,1,162,81,95,67,Y,N,N,N,761,5624,1520,278,30,147,447,848,161,57,29,39,643,598,3.68,7,11,54,4393,1419,158,443,1126,87,139,0.986,Los Angeles Angels of Anaheim,Angel Stadium,3404686,98,97,LAA,ANA,ANA,94867822,726,125,51,2299,0.408783784,0.325134387,0.73391817,1.271568404,0.294130249,744.8744853,1065,396,0.320684954
165,2005,NL,LAN,LAD,W,4,162,81,71,91,N,N,N,N,685,5433,1374,284,21,149,541,1094,58,35,67,33,755,695,4.38,6,9,40,4282,1434,182,471,1004,106,141,0.983,Los Angeles Dodgers,Dodger Stadium,3603646,98,97,LAD,LAN,LAN,83039000,653,139,30,2147,0.395177618,0.326308857,0.721486476,1.334656702,0.290078143,688.2331771,920,511,0.318866645
166,2005,NL,MIL,MIL,C,3,162,81,81,81,N,N,N,N,726,5448,1413,327,19,175,531,1162,79,34,73,38,697,635,3.97,7,6,46,4314,1382,169,569,1173,119,139,0.98,Milwaukee Brewers,Miller Park,2211023,101,101,MIL,ML4,MIL,39934833,689,137,55,2303,0.422723935,0.331198686,0.753922622,1.35674548,0.298385153,748.7927747,892,476,0.32948633
167,2005,AL,MIN,MIN,C,3,162,81,83,79,N,N,N,N,688,5564,1441,269,32,134,485,978,102,44,59,42,662,604,3.71,9,8,44,4393,1458,169,348,965,102,171,0.984,Minnesota Twins,Hubert H Humphrey Metrodome,2034243,102,102,MIN,MIN,MIN,56186000,644,155,49,2176,0.39108555,0.322764228,0.713849778,1.233325746,0.290832221,692.8378244,1006,436,0.313642026
168,2005,AL,NYA,NYY,E,1,162,81,95,67,Y,N,N,N,886,5624,1552,259,16,229,637,989,84,27,73,43,789,718,4.52,8,14,46,4292,1495,164,463,985,95,151,0.984,New York Yankees,Yankee Stadium II,4090696,98,97,NYY,NYA,NYA,208306817,847,125,41,2530,0.449857752,0.354712247,0.80457,1.368592731,0.297370196,884.5503913,1048,596,0.352315341
169,2005,NL,NYN,NYM,E,3,162,81,83,79,N,N,N,N,722,5505,1421,279,32,175,486,1075,153,40,48,38,648,599,3.76,8,11,38,4307,1390,135,491,1012,106,146,0.983,New York Mets,Shea Stadium,2829929,98,97,NYM,NYN,NYN,101305821,683,103,49,2289,0.415803815,0.321704789,0.737508603,1.31019271,0.290239925,728.6134201,935,437,0.322148308
170,2005,AL,OAK,OAK,W,2,162,81,88,74,N,N,N,N,772,5627,1476,310,20,155,537,819,31,22,52,40,658,594,3.69,9,12,38,4351,1315,154,504,1075,88,166,0.986,Oakland Athletics,McAfee Coliseum,2109118,101,100,OAK,OAK,OAK,55425762,739,148,22,2291,0.407144127,0.33008312,0.737227247,1.254194438,0.28148306,748.1802401,991,515,0.325052936
171,2005,NL,PHI,PHI,E,2,162,81,88,74,N,N,N,N,807,5542,1494,282,35,167,639,1083,116,27,56,46,726,672,4.21,4,6,40,4305,1379,189,487,1159,90,132,0.985,Philadelphia Phillies,Citizens Bank Park,2665304,105,104,PHI,PHI,PHI,95522000,760,107,76,2347,0.423493324,0.348400446,0.771893769,1.300348432,0.305901337,809.9257402,1010,563,0.33723699
172,2005,NL,PIT,PIT,C,6,162,81,67,95,N,N,N,N,680,5573,1445,292,38,139,471,1092,73,30,72,49,769,706,4.42,4,14,35,4308,1456,162,612,958,117,193,0.981,Pittsburgh Pirates,PNC Park,1817245,99,100,PIT,PIT,PIT,38133000,656,130,38,2230,0.400143549,0.322465531,0.72260908,1.440111421,0.297426554,706.929186,976,433,0.317210707
173,2005,NL,SDN,SDP,W,1,162,81,82,80,Y,N,N,N,684,5502,1416,269,39,130,600,977,99,44,49,48,726,668,4.13,4,8,45,4366,1452,146,503,1133,109,136,0.982,San Diego Padres,Petco Park,2869787,92,91,SDP,SDN,SDN,63290833,655,122,41,2153,0.39131225,0.333118245,0.724430495,1.34333486,0.289444069,711.3156342,978,559,0.319782397
174,2005,AL,SEA,SEA,W,4,162,81,69,93,N,N,N,N,699,5507,1408,289,34,130,466,986,102,47,48,37,751,712,4.49,6,7,39,4283,1483,179,496,892,86,144,0.986,Seattle Mariners,Safeco Field,2725459,95,96,SEA,SEA,SEA,87754334,657,115,50,2155,0.391320138,0.317266425,0.708586563,1.386177913,0.288617886,676.1208773,955,416,0.310695739
175,2005,NL,SFN,SFG,W,3,162,81,75,87,N,N,N,N,649,5462,1427,299,26,128,431,901,71,35,49,44,745,695,4.33,4,8,46,4333,1456,151,592,972,90,146,0.985,San Francisco Giants,SBC Park,3181023,101,101,SFG,SFN,SFN,90199500,617,147,26,2162,0.395825705,0.318576679,0.714402384,1.417955227,0.290149654,681.6555235,974,405,0.314134228
176,2005,NL,SLN,STL,C,1,162,81,100,62,Y,N,N,N,805,5538,1494,287,26,170,534,947,83,36,62,35,634,560,3.49,15,14,48,4337,1399,153,443,974,100,196,0.984,St. Louis Cardinals,Busch Stadium II,3538988,101,100,STL,SLN,SLN,92106833,757,127,60,2343,0.423076923,0.338790728,0.761867651,1.27415264,0.297127469,782.5434783,1011,474,0.333131445
177,2005,AL,TBA,TBD,E,5,162,81,67,95,N,N,N,N,750,5552,1519,289,40,157,412,990,151,49,69,51,936,851,5.39,1,4,43,4265,1570,194,615,949,124,139,0.979,Tampa Bay Devil Rays,Tropicana Field,1141669,99,100,TBD,TBA,TBA,29679067,717,133,25,2359,0.424891931,0.328731098,0.753623029,1.536928488,0.305655296,763.7875587,1033,387,0.329693019
178,2005,AL,TEX,TEX,W,3,162,81,79,83,N,N,N,N,865,5716,1528,311,29,260,495,1112,67,15,48,32,858,794,4.96,2,6,46,4320,1589,159,522,932,108,149,0.982,Texas Rangers,Ameriquest Field,2525221,106,106,TEX,TEX,TEX,55849000,834,123,20,2677,0.4683345,0.329200445,0.797534945,1.465972222,0.28976234,871.932217,928,475,0.347022803
179,2005,AL,TOR,TOR,E,3,162,81,80,82,N,N,N,N,775,5581,1480,307,39,136,486,955,72,35,89,56,705,653,4.06,9,8,35,4341,1475,185,444,958,95,154,0.985,Toronto Blue Jays,Rogers Centre,2014995,102,102,TOR,TOR,TOR,45719500,735,126,18,2273,0.407274682,0.330811333,0.738086015,1.326192122,0.295644523,736.5613977,998,468,0.325135615
180,2005,NL,WAS,WSN,E,5,162,81,81,81,N,N,N,N,639,5426,1367,311,32,117,491,1090,45,45,89,45,673,627,3.87,4,9,51,4374,1456,140,539,997,92,156,0.985,Washington Nationals,R.F.K. Stadium,2731993,95,96,WSN,MON,WAS,48581500,615,130,55,2093,0.385735348,0.321764998,0.707500346,1.368312757,0.29315197,657.223931,907,436,0.310983989
181,2006,NL,ARI,ARI,W,4,162,81,76,86,N,N,N,N,773,5645,1506,331,38,160,504,965,76,30,67,53,788,727,4.48,8,9,34,4379,1503,168,536,1115,104,172,0.983,Arizona Diamondbacks,Chase Field,2091685,105,105,ARI,ARI,ARI,59684226,743,136,47,2393,0.423914969,0.331312809,0.755227778,1.396894268,0.294336322,782.2296308,977,457,0.329641594
182,2006,NL,ATL,ATL,E,3,162,81,79,83,N,N,N,N,849,5583,1510,312,26,222,526,1169,52,35,52,44,805,736,4.6,6,6,38,4324,1529,183,572,1049,99,146,0.984,Atlanta Braves,Turner Field,2550524,100,99,ATL,ATL,ATL,90156876,818,131,48,2540,0.454952534,0.33650282,0.791455355,1.457678076,0.304060434,846.5280733,950,478,0.343888257
183,2006,AL,BAL,BAL,E,4,162,81,70,92,N,N,N,N,768,5610,1556,288,20,164,474,878,121,32,73,41,899,843,5.35,5,9,35,4257,1579,216,613,1016,102,156,0.983,Baltimore Orioles,Oriole Park at Camden Yards,2153139,99,100,BAL,BAL,BAL,72585582,727,145,35,2376,0.423529412,0.339303001,0.762832413,1.544749824,0.302017791,792.7810651,1084,439,0.334705501
184,2006,AL,BOS,BOS,E,3,162,81,86,76,N,N,N,N,820,5619,1510,327,16,192,672,1056,51,23,66,56,825,773,4.83,3,6,46,4324,1570,181,509,1070,66,174,0.989,Boston Red Sox,Fenway Park II,2930588,105,104,BOS,BOS,BOS,120099824,777,136,56,2445,0.435130806,0.35053797,0.785668776,1.442414431,0.297718545,848.0352885,975,616,0.343671543
185,2006,AL,CHA,CHW,C,3,162,81,90,72,N,N,N,N,868,5657,1586,291,20,236,502,1056,93,48,58,57,794,743,4.61,5,11,46,4347,1534,200,433,1012,90,145,0.985,Chicago White Sox,U.S. Cellular Field,2957414,104,104,CHW,CHA,CHA,102750667,839,118,33,2625,0.464026869,0.342046541,0.806073411,1.357487923,0.305291723,889.9171943,1039,469,0.350528761
186,2006,NL,CHN,CHC,C,6,162,81,66,96,N,N,N,N,716,5587,1496,271,46,166,395,928,121,49,43,37,834,758,4.74,2,7,29,4317,1396,210,687,1250,106,122,0.982,Chicago Cubs,Wrigley Field,3123215,103,103,CHC,CHN,CHN,94424499,677,135,24,2357,0.421872203,0.319036622,0.740908825,1.447533009,0.293598234,745.0830826,1013,371,0.32391686
187,2006,NL,CIN,CIN,C,3,162,82,80,82,N,N,N,N,749,5515,1419,291,12,217,614,1192,124,33,59,38,801,725,4.51,9,10,36,4337,1576,213,464,1053,128,139,0.979,Cincinnati Reds,Great American Ball Park,2134607,104,104,CIN,CIN,CIN,60909519,718,122,52,2385,0.432456936,0.336010279,0.768467215,1.411113673,0.290057915,791.1086637,899,562,0.336099773
188,2006,AL,CLE,CLE,C,4,162,81,78,84,N,N,N,N,870,5619,1576,351,27,196,556,1204,55,23,54,43,782,698,4.41,13,13,24,4270,1583,166,429,948,118,165,0.981,Cleveland Indians,Jacobs Field,1997995,99,98,CLE,CLE,CLE,56031500,839,127,42,2569,0.45719879,0.348533163,0.805731953,1.413583138,0.323791647,886.9810526,1002,514,0.350951846
189,2006,NL,COL,COL,W,4,162,81,76,86,N,N,N,N,813,5562,1504,325,54,157,561,1108,85,50,60,45,812,749,4.66,5,8,34,4342,1549,155,553,952,91,190,0.985,Colorado Rockies,Coors Field,2104362,109,109,COL,COL,COL,41233000,761,119,64,2408,0.432937792,0.341201028,0.77413882,1.452326117,0.310225702,812.1051772,968,497,0.337050616
190,2006,AL,DET,DET,C,2,162,81,95,67,N,Y,Y,N,822,5642,1548,294,40,203,430,1133,60,40,45,36,675,618,3.84,3,16,46,4344,1420,160,489,1003,106,162,0.983,Detroit Tigers,Comerica Park,2595937,100,100,DET,DET,DET,82612866,785,120,27,2531,0.448599787,0.328782708,0.777382495,1.318370166,0.309765085,824.4924242,1011,403,0.338677767
191,2006,NL,FLO,FLA,E,4,162,81,78,84,N,N,N,N,758,5502,1454,309,42,182,497,1249,110,58,74,42,772,696,4.37,6,6,41,4300,1465,166,622,1088,126,166,0.979,Florida Marlins,Dolphin Stadium,1164134,95,96,FLA,FLO,FLO,14671500,713,109,55,2393,0.434932752,0.331152903,0.766085654,1.456046512,0.309263311,778.2535423,921,442,0.333435644
192,2006,NL,HOU,HOU,C,2,162,81,82,80,N,N,N,N,735,5521,1407,275,27,174,585,1076,79,36,73,46,719,666,4.08,5,12,42,4406,1425,182,480,1160,80,164,0.987,Houston Astros,Minute Maid Park,3022763,100,99,HOU,HOU,HOU,88694435,708,122,54,2258,0.40898388,0.331726908,0.740710787,1.297094871,0.28561501,736.6419915,931,531,0.325057527
193,2006,AL,KCA,KCR,C,5,162,81,62,100,N,N,N,N,757,5589,1515,335,37,124,474,1040,65,34,64,48,971,896,5.65,3,5,35,4279,1648,213,637,904,98,189,0.984,Kansas City Royals,Kauffman Stadium,1372638,101,103,KCR,KCA,KCA,47294000,718,130,32,2296,0.410806942,0.332469636,0.743276578,1.602009815,0.310976973,753.21524,1019,442,0.326185903
194,2006,AL,LAA,ANA,W,2,162,81,89,73,N,N,N,N,766,5609,1539,309,29,159,486,914,148,57,42,53,732,652,4.04,5,12,50,4358,1410,158,471,1164,124,154,0.979,Los Angeles Angels of Anaheim,Angel Stadium,3406790,100,100,LAA,ANA,ANA,103472000,737,126,49,2383,0.424852915,0.333925687,0.758778602,1.294860028,0.300719111,791.7268253,1042,437,0.330965641
195,2006,NL,LAN,LAD,W,2,162,81,88,74,N,Y,N,N,820,5628,1552,307,58,153,601,959,128,49,51,48,751,686,4.23,1,10,40,4381,1524,152,492,1068,115,174,0.982,Los Angeles Dodgers,Dodger Stadium,3758545,101,100,LAD,LAN,LAN,98447187,787,140,61,2434,0.432480455,0.3482933,0.780773754,1.380506734,0.30652936,841.291058,1034,540,0.340630286
196,2006,NL,MIL,MIL,C,4,162,81,75,87,N,N,N,N,730,5433,1400,301,20,180,502,1233,71,37,82,53,833,763,4.82,7,8,43,4277,1454,177,514,1145,117,126,0.98,Milwaukee Brewers,Miller Park,2335643,101,101,MIL,ML4,MIL,57568333,695,133,48,2281,0.419841708,0.326853377,0.746695085,1.380406827,0.299533513,730.9961247,899,454,0.326316838
197,2006,AL,MIN,MIN,C,1,162,81,96,66,Y,N,N,N,801,5602,1608,275,34,143,490,872,101,42,50,55,683,632,3.95,1,6,40,4318,1490,182,356,1164,84,135,0.986,Minnesota Twins,Hubert H Humphrey Metrodome,2285018,98,98,MIN,MIN,MIN,63396006,754,163,46,2380,0.424848268,0.346619332,0.7714676,1.282538212,0.315596726,819.6388707,1156,444,0.337478459
198,2006,AL,NYA,NYY,E,1,162,81,97,65,Y,N,N,N,930,5651,1608,327,21,210,649,1053,139,35,72,49,767,708,4.41,5,8,43,4331,1463,170,496,1019,104,145,0.983,New York Yankees,Yankee Stadium II,4248067,101,99,NYY,NYA,NYA,194663079,902,139,43,2607,0.461334277,0.362716088,0.824050365,1.356961441,0.315077755,933.9680952,1050,606,0.359797742
199,2006,NL,NYN,NYM,E,1,162,81,97,65,Y,N,N,N,834,5558,1469,323,41,200,547,1071,146,35,62,47,731,673,4.14,5,12,43,4384,1402,180,527,1161,104,131,0.983,New York Mets,Shea Stadium,3379535,98,97,NYM,NYN,NYN,101084963,800,114,63,2474,0.445124145,0.33440618,0.779530325,1.320027372,0.292801108,816.9670762,905,484,0.338266948
200,2006,AL,OAK,OAK,W,1,162,81,93,69,Y,N,N,N,771,5500,1429,266,22,175,650,976,61,20,50,56,727,679,4.21,5,11,54,4355,1525,162,529,1003,84,173,0.986,Oakland Athletics,McAfee Coliseum,1976625,97,97,OAK,OAK,OAK,62243079,735,170,28,2264,0.411636364,0.340313299,0.751949663,1.414925373,0.284676504,765.342439,966,622,0.331708414
201,2006,NL,PHI,PHI,E,2,162,81,85,77,N,N,N,N,865,5687,1518,294,41,216,626,1203,92,25,95,44,812,747,4.6,4,6,42,4381,1561,211,512,1138,104,153,0.983,Philadelphia Phillies,Citizens Bank Park,2701815,105,104,PHI,PHI,PHI,88273333,823,115,67,2542,0.44698435,0.347024179,0.794008529,1.419538918,0.301948052,863.30556,967,559,0.34583242
202,2006,NL,PIT,PIT,C,5,162,81,67,95,N,N,N,N,691,5558,1462,286,17,141,459,1200,68,23,89,49,797,720,4.52,2,10,39,4305,1545,156,620,1060,104,168,0.983,Pittsburgh Pirates,PNC Park,1861549,98,99,PIT,PIT,PIT,46717750,656,153,49,2205,0.396725441,0.326563769,0.72328921,1.508710801,0.309657759,703.9729101,1018,410,0.317697347
203,2006,NL,SDN,SDP,W,1,162,81,88,74,Y,N,N,N,731,5576,1465,298,38,161,564,1104,123,31,40,47,679,629,3.87,4,11,50,4391,1385,176,468,1097,92,138,0.985,San Diego Padres,Petco Park,2659757,91,90,SDP,SDN,SDN,69896141,698,127,37,2322,0.416427547,0.332262727,0.748690273,1.265998634,0.299219826,767.3188925,968,527,0.328282714
204,2006,AL,SEA,SEA,W,4,162,81,78,84,N,N,N,N,756,5670,1540,266,42,172,404,974,106,37,63,38,792,739,4.6,6,6,47,4340,1500,183,560,1067,88,150,0.985,Seattle Mariners,Safeco Field,2481165,97,97,SEA,SEA,SEA,87959833,703,117,49,2406,0.424338624,0.325020243,0.749358867,1.423963134,0.299868479,770.0467567,1060,355,0.326603004
205,2006,NL,SFN,SFG,W,3,161,81,76,85,N,N,N,N,746,5472,1418,297,52,163,494,891,58,25,53,37,790,735,4.63,7,9,37,4289,1422,153,584,992,91,132,0.985,San Francisco Giants,AT&T Park,3130313,100,100,SFG,SFN,SFN,90056419,711,136,76,2308,0.421783626,0.324471598,0.746255224,1.403124271,0.281705948,739.6741535,906,418,0.323854515
206,2006,NL,SLN,STL,C,1,161,80,83,78,Y,N,Y,Y,781,5522,1484,292,27,184,531,922,59,32,61,40,762,721,4.54,6,9,38,4289,1475,193,504,970,98,170,0.984,St. Louis Cardinals,Busch Stadium III,3407104,99,99,STL,SLN,SLN,88891371,745,129,70,2382,0.431365447,0.337341566,0.768707014,1.38423875,0.291741472,792.950603,981,461,0.334661407
207,2006,AL,TBA,TBD,E,5,162,81,61,101,N,N,N,N,689,5474,1395,267,33,190,441,1106,134,52,47,43,856,782,4.96,3,7,33,4261,1600,180,606,979,116,156,0.981,Tampa Bay Devil Rays,Tropicana Field,1368950,99,101,TBD,TBA,TBA,34917967,650,101,23,2298,0.419802704,0.313572023,0.733374727,1.553156536,0.285477375,713.2929839,905,418,0.320839184
208,2006,AL,TEX,TEX,W,3,162,81,80,82,N,N,N,N,835,5659,1571,357,23,183,505,1061,53,24,40,50,784,731,4.6,3,8,42,4294,1558,162,496,972,98,174,0.984,Texas Rangers,Ameriquest Field,2388757,101,101,TEX,TEX,TEX,68228662,799,148,35,2523,0.445838487,0.33834346,0.784181948,1.435025617,0.310862262,849.7319922,1008,470,0.341722142
209,2006,AL,TOR,TOR,E,2,162,81,87,75,N,N,N,N,809,5596,1591,348,27,199,514,906,65,33,63,52,754,694,4.37,6,6,42,4285,1447,185,504,1076,99,157,0.984,Toronto Blue Jays,Rogers Centre,2302212,100,100,TOR,TOR,TOR,71365000,778,166,31,2590,0.462830593,0.348273092,0.811103686,1.365927655,0.306405459,892.299509,1017,483,0.35314175
